condition,stat,constant,direction,state,p
Dark room,SD,-4,Positive,10,0.5990652411169535
Dark room,SD,-4,Positive,11,0.703657516602201
Dark room,SD,-4,Negative,0,0.40445128451387347
Dark room,SD,-4,Negative,1,0.5547687633966185
Dark room,SD,-4,Negative,2,0.12506561514713813
Dark room,SD,-4,Negative,3,0.08201057501392443
Dark room,SD,-4,Negative,4,0.44379078140754047
Dark room,SD,-4,Negative,5,0.46954938679399005
Dark room,SD,-4,Negative,6,0.5517102937946491
Dark room,SD,-4,Negative,7,0.49256419566298315
Dark room,SD,-4,Negative,8,0.50589665387129
Dark room,SD,-4,Negative,9,0.2860193667944001
Dark room,SD,-4,Negative,10,0.29829126962246694
Dark room,SD,-4,Negative,11,0.12604909847244028
Dark room,SD,-3,Positive,0,0.4549385134854457
Dark room,SD,-3,Positive,1,0.11582952727101742
Dark room,SD,-3,Positive,2,0.6221838106567776
Dark room,SD,-3,Positive,3,0.4383846401270374
Dark room,SD,-3,Positive,4,0.17599155788306697
Dark room,SD,-3,Positive,5,0.4253715271297372
Dark room,SD,-3,Positive,6,0.2884409507633934
Dark room,SD,-3,Positive,7,0.40932201803175794
Dark room,SD,-3,Positive,8,0.3774160084812662
Dark room,SD,-3,Positive,9,0.5637656780077488
Dark room,SD,-3,Positive,10,0.6092582295228833
Dark room,SD,-3,Positive,11,0.6946744633165658
Dark room,SD,-3,Negative,0,0.40721866549675634
Dark room,SD,-3,Negative,1,0.5553519625117461
Dark room,SD,-3,Negative,2,0.1169695811246747
Dark room,SD,-3,Negative,3,0.08026401856160334
Dark room,SD,-3,Negative,4,0.43494667872311327
Dark room,SD,-3,Negative,5,0.46256320749256696
Dark room,SD,-3,Negative,6,0.5482695634742184
Dark room,SD,-3,Negative,7,0.4803340805304164
Dark room,SD,-3,Negative,8,0.4860248644899544
Dark room,SD,-3,Negative,9,0.27916537592752827
Dark room,SD,-3,Negative,10,0.2802535557272938
Dark room,SD,-3,Negative,11,0.12792737599174828
Dark room,SD,-2,Positive,0,0.43807715924401924
Dark room,SD,-2,Positive,1,0.11342928029962074
Dark room,SD,-2,Positive,2,0.6235601855082503
Dark room,SD,-2,Positive,3,0.43279813803163725
Dark room,SD,-2,Positive,4,0.1778422082314888
Dark room,SD,-2,Positive,5,0.4323927817192663
Dark room,SD,-2,Positive,6,0.27450541865416456
Dark room,SD,-2,Positive,7,0.41123973601271396
Dark room,SD,-2,Positive,8,0.3887225376563925
Dark room,SD,-2,Positive,9,0.5524145822798965
Dark room,SD,-2,Positive,10,0.6176737206308367
Dark room,SD,-2,Positive,11,0.699790075759203
Dark room,SD,-2,Negative,0,0.4130864740783322
Dark room,SD,-2,Negative,1,0.5395973738175189
Dark room,SD,-2,Negative,2,0.11917121919709342
Dark room,SD,-2,Negative,3,0.08120791572120396
Dark room,SD,-2,Negative,4,0.42777956905597947
Dark room,SD,-2,Negative,5,0.45446768786467473
Dark room,SD,-2,Negative,6,0.5601457362642227
Dark room,SD,-2,Negative,7,0.47578687455353913
Dark room,SD,-2,Negative,8,0.4756140767091695
Dark room,SD,-2,Negative,9,0.2837828672172478
Dark room,SD,-2,Negative,10,0.27096217792675725
Dark room,SD,-2,Negative,11,0.12222040759529776
Dark room,SD,-1,Positive,0,0.4369352273692825
Dark room,SD,-1,Positive,1,0.1144184791564466
Dark room,SD,-1,Positive,2,0.6296273671975496
Dark room,SD,-1,Positive,3,0.43604438341975926
Dark room,SD,-1,Positive,4,0.1778564604557062
Dark room,SD,-1,Positive,5,0.4333364802305485
Dark room,SD,-1,Positive,6,0.2806945175120822
Dark room,SD,-1,Positive,7,0.4011750430276712
Dark room,SD,-1,Positive,8,0.3921676596650491
Dark room,SD,-1,Positive,9,0.5468017308141143
Dark room,SD,-1,Positive,10,0.6173856287280404
Dark room,SD,-1,Positive,11,0.7039984632959596
Dark room,SD,-1,Negative,0,0.41247808787822215
Dark room,SD,-1,Negative,1,0.5311685150550278
Dark room,SD,-1,Negative,2,0.12019920429930107
Dark room,SD,-1,Negative,3,0.08150409192890859
Dark room,SD,-1,Negative,4,0.4140721375247061
Dark room,SD,-1,Negative,5,0.4577696979733583
Dark room,SD,-1,Negative,6,0.561141650491043
Dark room,SD,-1,Negative,7,0.48076570228044596
Dark room,SD,-1,Negative,8,0.4649940327750873
Dark room,SD,-1,Negative,9,0.28842949217114694
Dark room,SD,-1,Negative,10,0.27481644552791634
Dark room,SD,-1,Negative,11,0.1181123163411492
Dark room,SD,0,Positive,0,0.43487743887803165
Dark room,SD,0,Positive,1,0.11657460472777101
Dark room,SD,0,Positive,2,0.6177425804614647
Dark room,SD,0,Positive,3,0.43585231377437955
Dark room,SD,0,Positive,4,0.17794621176360065
Dark room,SD,0,Positive,5,0.4386919232521725
Dark room,SD,0,Positive,6,0.2839913310760961
Dark room,SD,0,Positive,7,0.39290225599614165
Dark room,SD,0,Positive,8,0.3800374541804632
Dark room,SD,0,Positive,9,0.5382741817219652
Dark room,SD,0,Positive,10,0.6233324113970145
Dark room,SD,0,Positive,11,0.7054454842674815
Dark room,SD,0,Negative,0,0.40858042322210775
Dark room,SD,0,Negative,1,0.517041177544185
Dark room,SD,0,Negative,2,0.1146436827507594
Dark room,SD,0,Negative,3,0.08247512459965238
Dark room,SD,0,Negative,4,0.40964982144734163
Dark room,SD,0,Negative,5,0.4498425058446184
Dark room,SD,0,Negative,6,0.5623100180181287
Dark room,SD,0,Negative,7,0.4841590725976701
Dark room,SD,0,Negative,8,0.4633101089165548
Dark room,SD,0,Negative,9,0.28065187924960333
Dark room,SD,0,Negative,10,0.26719358316497205
Dark room,SD,0,Negative,11,0.11721497387049291
Dark room,SD,1,Positive,0,0.4181663581359889
Dark room,SD,1,Positive,1,0.10784679173409788
Dark room,SD,1,Positive,2,0.6170466770645686
Dark room,SD,1,Positive,3,0.4331105366570272
Dark room,SD,1,Positive,4,0.17565841346404001
Dark room,SD,1,Positive,5,0.43247455610978197
Dark room,SD,1,Positive,6,0.27839835163249865
Dark room,SD,1,Positive,7,0.3985460362024764
Dark room,SD,1,Positive,8,0.3786878585823956
Dark room,SD,1,Positive,9,0.5454978613190745
Dark room,SD,1,Positive,10,0.6330469418210256
Dark room,SD,1,Positive,11,0.7068572286026857
Dark room,SD,1,Negative,0,0.4181922560475603
Dark room,SD,1,Negative,1,0.5162761729190276
Dark room,SD,1,Negative,2,0.1141052943140417
Dark room,SD,1,Negative,3,0.07944334539308985
Dark room,SD,1,Negative,4,0.3952232151104556
Dark room,SD,1,Negative,5,0.4590379529260711
Dark room,SD,1,Negative,6,0.5673254794179091
Dark room,SD,1,Negative,7,0.48827785999241524
Dark room,SD,1,Negative,8,0.45530259252913086
Dark room,SD,1,Negative,9,0.2770884716385837
Dark room,SD,1,Negative,10,0.25883136723718025
Dark room,SD,1,Negative,11,0.1107718290513716
Dark room,SD,2,Positive,0,0.42011022712791335
Dark room,SD,2,Positive,1,0.10272215610211033
Dark room,SD,2,Positive,2,0.5936560606785353
Dark room,SD,2,Positive,3,0.4290660951036297
Dark room,SD,2,Positive,4,0.17508715252236562
Dark room,SD,2,Positive,5,0.43775061604041565
Dark room,SD,2,Positive,6,0.2770955388091402
Dark room,SD,2,Positive,7,0.38907912084270146
Dark room,SD,2,Positive,8,0.3836047372838683
Dark room,SD,2,Positive,9,0.5410592321885067
Dark room,SD,2,Positive,10,0.6346286189309048
Dark room,SD,2,Positive,11,0.7084123095628108
Dark room,SD,2,Negative,0,0.4126245257454328
Dark room,SD,2,Negative,1,0.5220152017565537
Dark room,SD,2,Negative,2,0.12081887780777721
Dark room,SD,2,Negative,3,0.07913069190782422
Dark room,SD,2,Negative,4,0.38933104202133484
Dark room,SD,2,Negative,5,0.4513472183324532
Dark room,SD,2,Negative,6,0.5641933189041393
Dark room,SD,2,Negative,7,0.4905268507339433
Dark room,SD,2,Negative,8,0.43818377401108366
Dark room,SD,2,Negative,9,0.279084648537328
Dark room,SD,2,Negative,10,0.2457080446499995
Dark room,SD,2,Negative,11,0.10310247019425967
Dark room,SD,3,Positive,0,0.4225778340891779
Dark room,SD,3,Positive,1,0.10906826721742105
Dark room,SD,3,Positive,2,0.5901578177041851
Dark room,SD,3,Positive,3,0.4359677786650936
Dark room,SD,3,Positive,4,0.17596244061827782
Dark room,SD,3,Positive,5,0.4259781793691964
Dark room,SD,3,Positive,6,0.27251954401529
Dark room,SD,3,Positive,7,0.3912583605425858
Dark room,SD,3,Positive,8,0.38585115280307386
Dark room,SD,3,Positive,9,0.5410881822361193
Dark room,SD,3,Positive,10,0.6222564602244529
Dark room,SD,3,Positive,11,0.7111433725346175
Dark room,SD,3,Negative,0,0.4114721881626183
Dark room,SD,3,Negative,1,0.5230662079060168
Dark room,SD,3,Negative,2,0.11652441970262162
Dark room,SD,3,Negative,3,0.0814238212042479
Dark room,SD,3,Negative,4,0.3876438089128194
Dark room,SD,3,Negative,5,0.45025687497755673
Dark room,SD,3,Negative,6,0.5704471267142643
Dark room,SD,3,Negative,7,0.4955234743352976
Dark room,SD,3,Negative,8,0.4313598090723426
Dark room,SD,3,Negative,9,0.26829872478410094
Dark room,SD,3,Negative,10,0.2459142866691836
Dark room,SD,3,Negative,11,0.10299442894693743
Dark room,SD,4,Positive,0,0.4370451380539942
Dark room,SD,4,Positive,1,0.1064486724416762
Dark room,SD,4,Positive,2,0.5933175754252814
Dark room,SD,4,Positive,3,0.43786795199768536
Dark room,SD,4,Positive,4,0.169016698027243
Dark room,SD,4,Positive,5,0.41753007803179104
Dark room,SD,4,Positive,6,0.26308661011311896
Dark room,SD,4,Positive,7,0.4043109608505868
Dark room,SD,4,Positive,8,0.39509571061281656
Dark room,SD,4,Positive,9,0.543680539719415
Dark room,SD,4,Positive,10,0.6055420335116298
Dark room,SD,4,Positive,11,0.7134865597812111
Dark room,SD,4,Negative,0,0.3864974262491978
Dark room,SD,4,Negative,1,0.5185165636752475
Dark room,SD,4,Negative,2,0.1183990464250562
Dark room,SD,4,Negative,3,0.08164220061654207
Dark room,SD,4,Negative,4,0.38617519818532253
Dark room,SD,4,Negative,5,0.43700162070504867
Dark room,SD,4,Negative,6,0.5822844090001205
Dark room,SD,4,Negative,7,0.4901233804021626
Dark room,SD,4,Negative,8,0.42264094131249597
Dark room,SD,4,Negative,9,0.26084715936064345
Dark room,SD,4,Negative,10,0.2429294401923131
Dark room,SD,4,Negative,11,0.0988287798899744
Dark room,SD,5,Positive,0,0.4400058334276479
Dark room,SD,5,Positive,1,0.10171687109178885
Dark room,SD,5,Positive,2,0.5913308833071035
Dark room,SD,5,Positive,3,0.439396108944985
Dark room,SD,5,Positive,4,0.17263150586434156
Dark room,SD,5,Positive,5,0.4203327955209081
Dark room,SD,5,Positive,6,0.24283809832447276
Dark room,SD,5,Positive,7,0.4029325021470862
Dark room,SD,5,Positive,8,0.4063835313835427
Dark room,SD,5,Positive,9,0.5284287589227168
Dark room,SD,5,Positive,10,0.6174690361640454
Dark room,SD,5,Positive,11,0.7185629046994179
Dark room,SD,5,Negative,0,0.36957671190539576
Dark room,SD,5,Negative,1,0.507823735540338
Dark room,SD,5,Negative,2,0.11904201169245458
Dark room,SD,5,Negative,3,0.08302552088997416
Dark room,SD,5,Negative,4,0.3931561432758908
Dark room,SD,5,Negative,5,0.44026207301599346
Dark room,SD,5,Negative,6,0.5994010496645564
Dark room,SD,5,Negative,7,0.4733210966271343
Dark room,SD,5,Negative,8,0.40165467064266125
Dark room,SD,5,Negative,9,0.26662063961869226
Dark room,SD,5,Negative,10,0.2368103849006545
Dark room,SD,5,Negative,11,0.09688847964058642
Dark room,SD,6,Positive,0,0.4576680277827436
Dark room,SD,6,Positive,1,0.09567366996097341
Dark room,SD,6,Positive,2,0.5903361022491145
Dark room,SD,6,Positive,3,0.4219262791449361
Dark room,SD,6,Positive,4,0.1756316745106611
Dark room,SD,6,Positive,5,0.4122138838271514
Dark room,SD,6,Positive,6,0.24965243808549567
Dark room,SD,6,Positive,7,0.3997168511347455
Dark room,SD,6,Positive,8,0.4001934142582764
Dark room,SD,6,Positive,9,0.5058149976141655
Dark room,SD,6,Positive,10,0.6193051136518781
Dark room,SD,6,Positive,11,0.7125301896354598
Dark room,SD,6,Negative,0,0.36066325630868173
Dark room,SD,6,Negative,1,0.523589993763051
Dark room,SD,6,Negative,2,0.11379513294639561
Dark room,SD,6,Negative,3,0.08927756211111941
Dark room,SD,6,Negative,4,0.39254105308822407
Dark room,SD,6,Negative,5,0.4402534519355189
Dark room,SD,6,Negative,6,0.5796194746848025
Dark room,SD,6,Negative,7,0.4615016980082614
Dark room,SD,6,Negative,8,0.3954829179555527
Dark room,SD,6,Negative,9,0.27830756722918387
Dark room,SD,6,Negative,10,0.22747078451376487
Dark room,SD,6,Negative,11,0.09698906706162261
Dark room,SD,7,Positive,0,0.47309161855212695
Dark room,SD,7,Positive,1,0.09292266218506356
Dark room,SD,7,Positive,2,0.5863672247961124
Dark room,SD,7,Positive,3,0.42523316134723005
Dark room,SD,7,Positive,4,0.17791728633790274
Dark room,SD,7,Positive,5,0.41740242079137135
Dark room,SD,7,Positive,6,0.2335321126828647
Dark room,SD,7,Positive,7,0.4017394336357168
Dark room,SD,7,Positive,8,0.39140918796501706
Dark room,SD,7,Positive,9,0.5098240505086988
Dark room,SD,7,Positive,10,0.6149912214299674
Dark room,SD,7,Positive,11,0.7144525152284391
Dark room,SD,7,Negative,0,0.347761393380526
Dark room,SD,7,Negative,1,0.5300161215606893
Dark room,SD,7,Negative,2,0.11315972072239673
Dark room,SD,7,Negative,3,0.08687089946716171
Dark room,SD,7,Negative,4,0.38065260792607397
Dark room,SD,7,Negative,5,0.44031944205294044
Dark room,SD,7,Negative,6,0.5842253234846213
Dark room,SD,7,Negative,7,0.45692287056340947
Dark room,SD,7,Negative,8,0.3908534700042525
Dark room,SD,7,Negative,9,0.27484053977127415
Dark room,SD,7,Negative,10,0.22395534866848324
Dark room,SD,7,Negative,11,0.09783200519987173
Dark room,SD,8,Positive,0,0.4717556375443506
Dark room,SD,8,Positive,1,0.08608054785614722
Dark room,SD,8,Positive,2,0.6067054436365263
Dark room,SD,8,Positive,3,0.40300427599569477
Dark room,SD,8,Positive,4,0.18221309149933357
Dark room,SD,8,Positive,5,0.397309492030368
Dark room,SD,8,Positive,6,0.2528550406872929
Dark room,SD,8,Positive,7,0.38074785561358304
Dark room,SD,8,Positive,8,0.38114312306241793
Dark room,SD,8,Positive,9,0.5091026715908221
Dark room,SD,8,Positive,10,0.6185145799781314
Dark room,SD,8,Positive,11,0.7320813432796389
Dark room,SD,8,Negative,0,0.34535105365926433
Dark room,SD,8,Negative,1,0.5115307831497276
Dark room,SD,8,Negative,2,0.11409962059660522
Dark room,SD,8,Negative,3,0.08906456246049292
Dark room,SD,8,Negative,4,0.3712732293057503
Dark room,SD,8,Negative,5,0.440882175493614
Dark room,SD,8,Negative,6,0.5765081273769034
Dark room,SD,8,Negative,7,0.47726375432772483
Dark room,SD,8,Negative,8,0.4004387442918408
Dark room,SD,8,Negative,9,0.25569214004910434
Dark room,SD,8,Negative,10,0.22527913392341684
Dark room,SD,8,Negative,11,0.08900389767004613
Dark room,SD,9,Positive,0,0.4763109145935002
Dark room,SD,9,Positive,1,0.08417861379736628
Dark room,SD,9,Positive,2,0.611812036420004
Dark room,SD,9,Positive,3,0.4004129914589756
Dark room,SD,9,Positive,4,0.18432148892155317
Dark room,SD,9,Positive,5,0.4041513325636533
Dark room,SD,9,Positive,6,0.24273929159794908
Dark room,SD,9,Positive,7,0.3648947063677927
Dark room,SD,9,Positive,8,0.3831677792104857
Dark room,SD,9,Positive,9,0.5069758279250656
Dark room,SD,9,Positive,10,0.6183892650075511
Dark room,SD,9,Positive,11,0.7403101317809248
Dark room,SD,9,Negative,0,0.3428907234416334
Dark room,SD,9,Negative,1,0.5029462237316069
Dark room,SD,9,Negative,2,0.1132493926329131
Dark room,SD,9,Negative,3,0.09059526299239767
Dark room,SD,9,Negative,4,0.3751716591835497
Dark room,SD,9,Negative,5,0.4279221899272341
Dark room,SD,9,Negative,6,0.5690653419035683
Dark room,SD,9,Negative,7,0.4723953630494266
Dark room,SD,9,Negative,8,0.3944627643924508
Dark room,SD,9,Negative,9,0.2606047666021103
Dark room,SD,9,Negative,10,0.21818193305186917
Dark room,SD,9,Negative,11,0.08260996510309329
Dark room,SD,10,Positive,0,0.47514407823365723
Dark room,SD,10,Positive,1,0.08512317639006214
Dark room,SD,10,Positive,2,0.6021665164295216
Dark room,SD,10,Positive,3,0.40164387089557024
Dark room,SD,10,Positive,4,0.17463881851562799
Dark room,SD,10,Positive,5,0.41332847197262196
Dark room,SD,10,Positive,6,0.24314501779339626
Dark room,SD,10,Positive,7,0.36249725557157864
Dark room,SD,10,Positive,8,0.3710230541367268
Dark room,SD,10,Positive,9,0.5219453353318206
Dark room,SD,10,Positive,10,0.6196749628732611
Dark room,SD,10,Positive,11,0.7397226458124718
Dark room,SD,10,Negative,0,0.34392730048525666
Dark room,SD,10,Negative,1,0.49300877920068664
Dark room,SD,10,Negative,2,0.11414664911243229
Dark room,SD,10,Negative,3,0.08987948915091615
Dark room,SD,10,Negative,4,0.36958880587825016
Dark room,SD,10,Negative,5,0.4176632463514528
Dark room,SD,10,Negative,6,0.5605271538563129
Dark room,SD,10,Negative,7,0.4748159253396336
Dark room,SD,10,Negative,8,0.39038084328481126
Dark room,SD,10,Negative,9,0.250349721224142
Dark room,SD,10,Negative,10,0.22305042580086668
Dark room,SD,10,Negative,11,0.08300625782813373
Dark room,SD,11,Positive,0,0.4671737214213236
Dark room,SD,11,Positive,1,0.0789999064050481
Dark room,SD,11,Positive,2,0.5944309393287796
Dark room,SD,11,Positive,3,0.4028210160916687
Dark room,SD,11,Positive,4,0.17526181875794639
Dark room,SD,11,Positive,5,0.41412907125766557
Dark room,SD,11,Positive,6,0.25376752816833814
Dark room,SD,11,Positive,7,0.3611803430725617
Dark room,SD,11,Positive,8,0.3540887319713731
Dark room,SD,11,Positive,9,0.527621446737325
Dark room,SD,11,Positive,10,0.606094542259825
Dark room,SD,11,Positive,11,0.7430017166628294
Dark room,SD,11,Negative,0,0.3440019966879839
Dark room,SD,11,Negative,1,0.5079195995014558
Dark room,SD,11,Negative,2,0.11212653599439056
Dark room,SD,11,Negative,3,0.09082468617783851
Dark room,SD,11,Negative,4,0.36176341644588184
Dark room,SD,11,Negative,5,0.4140323881689152
Dark room,SD,11,Negative,6,0.5493848763360956
Dark room,SD,11,Negative,7,0.45859705412036345
Dark room,SD,11,Negative,8,0.3799815748796398
Dark room,SD,11,Negative,9,0.23936594568215205
Dark room,SD,11,Negative,10,0.23392103053480168
Dark room,SD,11,Negative,11,0.08320434582168601
Dark room,SD,12,Positive,0,0.4727733689200848
Dark room,SD,12,Positive,1,0.0741272591866023
Dark room,SD,12,Positive,2,0.5753178295024034
Dark room,SD,12,Positive,3,0.408415919212422
Dark room,SD,12,Positive,4,0.17049160840990232
Dark room,SD,12,Positive,5,0.4253899363759031
Dark room,SD,12,Positive,6,0.2629286006288243
Dark room,SD,12,Positive,7,0.3586627871383799
Dark room,SD,12,Positive,8,0.34897460725693064
Dark room,SD,12,Positive,9,0.5302972021317495
Dark room,SD,12,Positive,10,0.6037665020746066
Dark room,SD,12,Positive,11,0.7381675500751539
Dark room,SD,12,Negative,0,0.3423486527306682
Dark room,SD,12,Negative,1,0.5130730549410637
Dark room,SD,12,Negative,2,0.10893571275852132
Dark room,SD,12,Negative,3,0.0911230770981904
Dark room,SD,12,Negative,4,0.35778735759076613
Dark room,SD,12,Negative,5,0.4178693950883194
Dark room,SD,12,Negative,6,0.5378494306140889
Dark room,SD,12,Negative,7,0.4703315141696615
Dark room,SD,12,Negative,8,0.3703043573011082
Dark room,SD,12,Negative,9,0.23579801454010613
Dark room,SD,12,Negative,10,0.23000761465660072
Dark room,SD,12,Negative,11,0.08337935672120896
Dark room,SD,13,Positive,0,0.48936742705537783
Dark room,SD,13,Positive,1,0.07584470365276916
Dark room,SD,13,Positive,2,0.5747182600272093
Dark room,SD,13,Positive,3,0.411873395726554
Dark room,SD,13,Positive,4,0.17044718570800518
Dark room,SD,13,Positive,5,0.4138358881880269
Dark room,SD,13,Positive,6,0.26162895224579985
Dark room,SD,13,Positive,7,0.34048660369045936
Dark room,SD,13,Positive,8,0.36426805598056633
Dark room,SD,13,Positive,9,0.5499782649071097
Dark room,SD,13,Positive,10,0.6081255952744039
Dark room,SD,13,Positive,11,0.7197746300650683
Dark room,SD,13,Negative,0,0.33215618524765267
Dark room,SD,13,Negative,1,0.5184563428448203
Dark room,SD,13,Negative,2,0.10534621783027882
Dark room,SD,13,Negative,3,0.0920273850255647
Dark room,SD,13,Negative,4,0.34295179067714593
Dark room,SD,13,Negative,5,0.41057315736408573
Dark room,SD,13,Negative,6,0.5357682033840873
Dark room,SD,13,Negative,7,0.47646912462494684
Dark room,SD,13,Negative,8,0.36379683134027024
Dark room,SD,13,Negative,9,0.23578436828210367
Dark room,SD,13,Negative,10,0.22283816900555548
Dark room,SD,13,Negative,11,0.0925396848430887
Dark room,SD,14,Positive,0,0.4898081539357932
Dark room,SD,14,Positive,1,0.07261331395335408
Dark room,SD,14,Positive,2,0.5741901898882562
Dark room,SD,14,Positive,3,0.41366460809837585
Dark room,SD,14,Positive,4,0.17107563779164406
Dark room,SD,14,Positive,5,0.40446109509629047
Dark room,SD,14,Positive,6,0.26340848437738107
Dark room,SD,14,Positive,7,0.3487620311961012
Dark room,SD,14,Positive,8,0.36369746447106444
Dark room,SD,14,Positive,9,0.5275535966059065
Dark room,SD,14,Positive,10,0.6071307183196362
Dark room,SD,14,Positive,11,0.7291895077951707
Dark room,SD,14,Negative,0,0.31340386177603524
Dark room,SD,14,Negative,1,0.5170679364358168
Dark room,SD,14,Negative,2,0.10473311889406062
Dark room,SD,14,Negative,3,0.09205920729510679
Dark room,SD,14,Negative,4,0.34261565626760865
Dark room,SD,14,Negative,5,0.4173311553854517
Dark room,SD,14,Negative,6,0.5202031375398493
Dark room,SD,14,Negative,7,0.47459961002641676
Dark room,SD,14,Negative,8,0.36689256081631744
Dark room,SD,14,Negative,9,0.22509309986446377
Dark room,SD,14,Negative,10,0.21913207666400927
Dark room,SD,14,Negative,11,0.08612773232900574
Dark room,SD,15,Positive,0,0.5095621037560694
Dark room,SD,15,Positive,1,0.06657576434921991
Dark room,SD,15,Positive,2,0.5814040393070731
Dark room,SD,15,Positive,3,0.40772779322379854
Dark room,SD,15,Positive,4,0.17499184144099544
Dark room,SD,15,Positive,5,0.40334053125586616
Dark room,SD,15,Positive,6,0.2661449932201543
Dark room,SD,15,Positive,7,0.3441558418759371
Dark room,SD,15,Positive,8,0.3301376328163481
Dark room,SD,15,Positive,9,0.5348819768609937
Dark room,SD,15,Positive,10,0.6144899388757662
Dark room,SD,15,Positive,11,0.7238987146606227
Dark room,SD,15,Negative,0,0.27902377017954266
Dark room,SD,15,Negative,1,0.5106633351597182
Dark room,SD,15,Negative,2,0.10887633096842703
Dark room,SD,15,Negative,3,0.09113968794544669
Dark room,SD,15,Negative,4,0.3277829568088569
Dark room,SD,15,Negative,5,0.4255604101904048
Dark room,SD,15,Negative,6,0.519210919888879
Dark room,SD,15,Negative,7,0.4647987864507445
Dark room,SD,15,Negative,8,0.3750013756115883
Dark room,SD,15,Negative,9,0.2189761154318712
Dark room,SD,15,Negative,10,0.2212643557491225
Dark room,SD,15,Negative,11,0.0818923902045049
Dark room,Min-Max,-5,Positive,0,0.12825138311986378
Dark room,Min-Max,-5,Positive,1,0.1272997570666454
Dark room,Min-Max,-5,Positive,2,0.21993402711389703
Dark room,Min-Max,-5,Positive,3,0.621075093379652
Dark room,Min-Max,-5,Positive,4,0.08312218358065754
Dark room,Min-Max,-5,Positive,5,0.08560473988073869
Dark room,Min-Max,-5,Positive,6,0.179919445639107
Dark room,Min-Max,-5,Positive,7,0.08351248446084195
Dark room,Min-Max,-5,Positive,8,0.1343642698711213
Dark room,Min-Max,-5,Positive,9,0.1605335810331886
Dark room,Min-Max,-5,Positive,10,0.11663954702173109
Dark room,Min-Max,-5,Positive,11,0.2874155607524157
Dark room,Min-Max,-5,Negative,0,0.7864715097626056
Dark room,Min-Max,-5,Negative,1,0.6498961609789652
Dark room,Min-Max,-5,Negative,2,0.3707334688624984
Dark room,Min-Max,-5,Negative,3,0.031032767805591468
Dark room,Min-Max,-5,Negative,4,0.667157330302139
Dark room,Min-Max,-5,Negative,5,0.8138522172372396
Dark room,Min-Max,-5,Negative,6,0.704116140027305
Dark room,Min-Max,-5,Negative,7,0.853566610372508
Dark room,Min-Max,-5,Negative,8,0.8013388502796244
Dark room,Min-Max,-5,Negative,9,0.6878451512798555
Dark room,Min-Max,-5,Negative,10,0.7643790761101397
Dark room,Min-Max,-5,Negative,11,0.41292510606612254
Dark room,Min-Max,-4,Positive,0,0.18083622756137913
Dark room,Min-Max,-4,Positive,1,0.12868946826182667
Dark room,Min-Max,-4,Positive,2,0.24475768575693163
Dark room,Min-Max,-4,Positive,3,0.6211459887289662
Dark room,Min-Max,-4,Positive,4,0.08307587861123157
Dark room,Min-Max,-4,Positive,5,0.11644959761169521
Dark room,Min-Max,-4,Positive,6,0.20325373598243585
Dark room,Min-Max,-4,Positive,7,0.08763063376092295
Dark room,Min-Max,-4,Positive,8,0.14469546550120843
Dark room,Min-Max,-4,Positive,9,0.18191569019954168
Dark room,Min-Max,-4,Positive,10,0.14256271548594548
Dark room,Min-Max,-4,Positive,11,0.29822369255737713
Dark room,Min-Max,-4,Negative,0,0.6984068469516552
Dark room,Min-Max,-4,Negative,1,0.6485513839458048
Dark room,Min-Max,-4,Negative,2,0.3372844039174626
Dark room,Min-Max,-4,Negative,3,0.031018227558130187
Dark room,Min-Max,-4,Negative,4,0.5774632822861369
Dark room,Min-Max,-4,Negative,5,0.6337453956686565
Dark room,Min-Max,-4,Negative,6,0.6451766897719737
Dark room,Min-Max,-4,Negative,7,0.8524331194184998
Dark room,Min-Max,-4,Negative,8,0.7867528622594396
Dark room,Min-Max,-4,Negative,9,0.6865890395797882
Dark room,Min-Max,-4,Negative,10,0.7432546441035176
Dark room,Min-Max,-4,Negative,11,0.38159499979644035
Dark room,Min-Max,-3,Positive,0,0.1834975450442485
Dark room,Min-Max,-3,Positive,1,0.13583528392392183
Dark room,Min-Max,-3,Positive,2,0.27584141846203497
Dark room,Min-Max,-3,Positive,3,0.6713446815072327
Dark room,Min-Max,-3,Positive,4,0.08338888267081251
Dark room,Min-Max,-3,Positive,5,0.12446994175549168
Dark room,Min-Max,-3,Positive,6,0.21931787330968475
Dark room,Min-Max,-3,Positive,7,0.09268724305608653
Dark room,Min-Max,-3,Positive,8,0.15331399890720146
Dark room,Min-Max,-3,Positive,9,0.19848477720797886
Dark room,Min-Max,-3,Positive,10,0.14969248698719345
Dark room,Min-Max,-3,Positive,11,0.298403626945031
Dark room,Min-Max,-3,Negative,0,0.6934349395037753
Dark room,Min-Max,-3,Negative,1,0.6464495719248606
Dark room,Min-Max,-3,Negative,2,0.33494695317823614
Dark room,Min-Max,-3,Negative,3,0.02844064830871381
Dark room,Min-Max,-3,Negative,4,0.5659786733038707
Dark room,Min-Max,-3,Negative,5,0.6271663120736268
Dark room,Min-Max,-3,Negative,6,0.6421059431922663
Dark room,Min-Max,-3,Negative,7,0.8419705330443344
Dark room,Min-Max,-3,Negative,8,0.7561626353461568
Dark room,Min-Max,-3,Negative,9,0.6579320969225234
Dark room,Min-Max,-3,Negative,10,0.7314546881505337
Dark room,Min-Max,-3,Negative,11,0.35739721848508343
Dark room,Min-Max,-2,Positive,0,0.19968055895127498
Dark room,Min-Max,-2,Positive,1,0.1419532092438862
Dark room,Min-Max,-2,Positive,2,0.29363955975183686
